document_id,ticker,company_name,report_year,dimension_code,raw_score,evidence_locator,evidence_exists,evidence_text_short,evidence_semantic_status,evidence_issue_type,score_evidence_alignment,needs_review,recommended_action
MDA_2828_CIHLDG_2020,CIHLDG,CIHB,2020,AR01,5,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF GROUP’S BUSINESS AND OPERATIONS Company Profile The Group is divided into two main divisions, namely the Edible Oil Products Division and the Tap and Sanitary Ware Division. The former focuses on exporting consumer-packed edible oil ",strong,none,aligned,false,accept
MDA_2828_CIHLDG_2020,CIHLDG,CIHB,2020,AR02,4,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF GROUP’S BUSINESS AND OPERATIONS Company Profile The Group is divided into two main divisions, namely the Edible Oil Products Division and the Tap and Sanitary Ware Division. The former focuses on exporting consumer-packed edible oil ",acceptable,numeric_review_required,partial,false,manual_review
MDA_2828_CIHLDG_2020,CIHLDG,CIHB,2020,AR03,5,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF GROUP’S BUSINESS AND OPERATIONS Company Profile The Group is divided into two main divisions, namely the Edible Oil Products Division and the Tap and Sanitary Ware Division. The former focuses on exporting consumer-packed edible oil ",strong,none,aligned,false,accept
MDA_2828_CIHLDG_2020,CIHLDG,CIHB,2020,AR04,4,[MDA_P014],true,"MANAGEMENT DISCUSSION AND ANALYSIS (cont’d) ANTICIPATED OR KNOWN RISKS Foreign Exchange Risk The Group exports approximately 95% of its products worldwide each year, thereby increasing the risk of exposure to currency exchange. However, this risk is mitigated by way of forward cu",strong,none,aligned,false,accept
MDA_2828_CIHLDG_2020,CIHLDG,CIHB,2020,AR05,4,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF GROUP’S BUSINESS AND OPERATIONS Company Profile The Group is divided into two main divisions, namely the Edible Oil Products Division and the Tap and Sanitary Ware Division. The former focuses on exporting consumer-packed edible oil ",strong,none,aligned,false,accept
MDA_2828_CIHLDG_2021,CIHLDG,CIHB,2021,AR01,5,[MDA_P001],true,Management Discussion And Analysis ANNUAL REPORT 2021 C.I. HOLDINGS BERHAD 197801000889 (37918-A),strong,none,aligned,false,accept
MDA_2828_CIHLDG_2021,CIHLDG,CIHB,2021,AR02,4,[MDA_P001],true,Management Discussion And Analysis ANNUAL REPORT 2021 C.I. HOLDINGS BERHAD 197801000889 (37918-A),invalid,missing_financial_content,misaligned,true,rerun_dimension_only
MDA_2828_CIHLDG_2021,CIHLDG,CIHB,2021,AR03,5,[MDA_P002],true,"Highlights of our group’s financial information for the past 5 financial years Financial (in RM’000) Revenue 3,144,549 2,572,493 2,272,914 2,602,701 2,175,392 Profit before interest and tax 127,873 63,584 45,934 58,395 59,528 Finance costs (6,796) (10,517) (12,640) (13,095) (8,68",acceptable,none,aligned,false,accept
MDA_2828_CIHLDG_2021,CIHLDG,CIHB,2021,AR04,5,[MDA_P011],true,"Anticipated Or Known Risks Foreign Exchange Risk The Group exports approximately 95% of its products worldwide each year, thereby increasing the risk of exposure to currency exchange. However, this risk is mitigated by way of forward currency contracts, wherever possible. Country",strong,none,aligned,false,accept
MDA_2828_CIHLDG_2021,CIHLDG,CIHB,2021,AR05,4,[MDA_P001],true,Management Discussion And Analysis ANNUAL REPORT 2021 C.I. HOLDINGS BERHAD 197801000889 (37918-A),strong,none,aligned,false,accept
MDA_2828_CIHLDG_2022,CIHLDG,CIHB,2022,AR01,5,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS Overview Of Group’s Business And Operations Company Profile The Group is divided into two main divisions, being the Edible Oil Products Division and the Tap and Sanitary Ware Division. The Edible Oil Products Division focuses on exporting vegeta",strong,none,aligned,false,accept
MDA_2828_CIHLDG_2022,CIHLDG,CIHB,2022,AR02,4,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS Overview Of Group’s Business And Operations Company Profile The Group is divided into two main divisions, being the Edible Oil Products Division and the Tap and Sanitary Ware Division. The Edible Oil Products Division focuses on exporting vegeta",acceptable,numeric_review_required,partial,false,manual_review
MDA_2828_CIHLDG_2022,CIHLDG,CIHB,2022,AR03,5,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS Overview Of Group’s Business And Operations Company Profile The Group is divided into two main divisions, being the Edible Oil Products Division and the Tap and Sanitary Ware Division. The Edible Oil Products Division focuses on exporting vegeta",strong,none,aligned,false,accept
MDA_2828_CIHLDG_2022,CIHLDG,CIHB,2022,AR04,5,[MDA_P013],true,"ANNUAL REPORT 2022 C.I. HOLDINGS BERHAD 197801000889 (37918-A) MANAGEMENT DISCUSSION AND ANALYSIS (continued) Anticipated Or Known Risks Foreign Exchange Risk The Group exports approximately 95% of its products worldwide each year, thereby increasing the risk of exposure to curre",strong,none,aligned,false,accept
MDA_2828_CIHLDG_2022,CIHLDG,CIHB,2022,AR05,4,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS Overview Of Group’s Business And Operations Company Profile The Group is divided into two main divisions, being the Edible Oil Products Division and the Tap and Sanitary Ware Division. The Edible Oil Products Division focuses on exporting vegeta",strong,none,aligned,false,accept
MDA_2828_CIHLDG_2023,CIHLDG,CIHB,2023,AR01,5,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS (continued),strong,none,aligned,false,accept
MDA_2828_CIHLDG_2023,CIHLDG,CIHB,2023,AR02,4,[MDA_P002],true,ANNUAL REPORT 2023 C.I.,invalid,missing_financial_content,misaligned,true,rerun_dimension_only
MDA_2828_CIHLDG_2023,CIHLDG,CIHB,2023,AR03,5,[MDA_P003],true,"HOLDINGS BERHAD 197801000889 (37918-A) Highlights of the Group’s Financial Information for the Past 5 Financial Years Financial (in RM’000) Revenue 5,347,165 4,046,102 3,144,549 2,572,493 2,272,914 Earnings Before Interest And Tax 190,140 128,897 127,873 63,584 45,934 Finance Cos",acceptable,none,aligned,false,accept
MDA_2828_CIHLDG_2023,CIHLDG,CIHB,2023,AR04,4,[MDA_P009],true,"ANNUAL REPORT 2023 C.I. HOLDINGS BERHAD 197801000889 (37918-A) ANTICIPATED OR KNOWN RISKS Foreign Exchange Risk The Group annually exports around 99% of its products worldwide. which increases exposure to currency exchange risk. However, this risk is managed by using forward curr",strong,none,aligned,false,accept
MDA_2828_CIHLDG_2023,CIHLDG,CIHB,2023,AR05,5,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS (continued),strong,none,aligned,false,accept
MDA_2828_CIHLDG_2024,CIHLDG,CIHB,2024,AR01,5,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept
MDA_2828_CIHLDG_2024,CIHLDG,CIHB,2024,AR02,2,[MDA_P006],true,"The overall average for the year stood at RM4.70/USD. This is a 4.47% increase as against the previous financial year average of MYR 4.495 to 1 USD. The Group has successfully navigated global challenges by expanding its product range and diversifying its sales mix, which has min",acceptable,numeric_review_required,partial,false,manual_review
MDA_2828_CIHLDG_2024,CIHLDG,CIHB,2024,AR03,4,[MDA_P005],true,ANNUAL REPORT 2024 C.I. HOLDINGS BERHAD 197801000889 (37918-A) REVIEW OF FINANCIAL RESULTS AND FINANCIAL CONDITION Revenue The Group recorded a decrease in revenue to RM3.90 billion for the financial year ended 30 June 2024 (“FY2024”) as against RM5.35 billion recorded in the pre,strong,none,aligned,false,accept
MDA_2828_CIHLDG_2024,CIHLDG,CIHB,2024,AR04,2,[MDA_P011],true,"ANTICIPATED OR KNOWN RISKS Foreign Exchange Risk The Group faces significant foreign exchange risks due to its extensive international operations, with approximately 95% of its products exported globally each year. This high level of exposure to currency fluctuations poses a pote",strong,none,aligned,false,accept
MDA_2828_CIHLDG_2024,CIHLDG,CIHB,2024,AR05,4,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept
MDA_2836_CARLSBG_2020,CARLSBG,Carlsberg Brewery Malaysia Berhad,2020,AR01,2,[MDA_P001],true,"MANAGEMENT DISCUSSION & ANALYSIS DEAR SHAREHOLDERS, HELLO EVERYONE. I HOPE THIS NOTE FINDS ALL OF YOU IN GOOD STEAD AND EXCELLENT HEALTH. STEFANO CLINI Managing Director of Carlsberg Malaysia Group The year 2020, long anticipated as a historic milestone for Malaysia and a persona",strong,none,aligned,false,accept
MDA_2836_CARLSBG_2020,CARLSBG,Carlsberg Brewery Malaysia Berhad,2020,AR02,3,[MDA_P002],true,"We essentially suspended production and distribution in compliance with unprecedented restrictions, which led to business disruption. From the beginning, we began engaging with our stakeholders in earnest, communicating our efforts to contain the virus and offering support and re",acceptable,numeric_review_required,partial,false,manual_review
MDA_2836_CARLSBG_2020,CARLSBG,Carlsberg Brewery Malaysia Berhad,2020,AR03,2,[MDA_P001],true,"MANAGEMENT DISCUSSION & ANALYSIS DEAR SHAREHOLDERS, HELLO EVERYONE. I HOPE THIS NOTE FINDS ALL OF YOU IN GOOD STEAD AND EXCELLENT HEALTH. STEFANO CLINI Managing Director of Carlsberg Malaysia Group The year 2020, long anticipated as a historic milestone for Malaysia and a persona",acceptable,none,aligned,false,accept
MDA_2836_CARLSBG_2020,CARLSBG,Carlsberg Brewery Malaysia Berhad,2020,AR04,2,[MDA_P002],true,"We essentially suspended production and distribution in compliance with unprecedented restrictions, which led to business disruption. From the beginning, we began engaging with our stakeholders in earnest, communicating our efforts to contain the virus and offering support and re",acceptable,none,aligned,false,accept
MDA_2836_CARLSBG_2020,CARLSBG,Carlsberg Brewery Malaysia Berhad,2020,AR05,2,[MDA_P001],true,"MANAGEMENT DISCUSSION & ANALYSIS DEAR SHAREHOLDERS, HELLO EVERYONE. I HOPE THIS NOTE FINDS ALL OF YOU IN GOOD STEAD AND EXCELLENT HEALTH. STEFANO CLINI Managing Director of Carlsberg Malaysia Group The year 2020, long anticipated as a historic milestone for Malaysia and a persona",strong,none,aligned,false,accept
MDA_2836_CARLSBG_2021,CARLSBG,Carlsberg Brewery Malaysia Berhad,2021,AR01,2,[MDA_P001],true,MANAGEMENT DISCUSSION & ANALYSIS CORPORATE STRATEGY: SAIL’22 OUR TWO ENABLERS OUR SEVEN STRATEGIC PRIORITIES OUR THREE STRATEGIC LEVERS DEFEND OUR LICENCE TO OPERATE CREATE A WINNING CULTURE STRENGTHEN THE CORE POSITION FOR GROWTH DELIVER VALUE FOR SHAREHOLDERS “Go Big in Premium,strong,none,aligned,false,accept
MDA_2836_CARLSBG_2021,CARLSBG,Carlsberg Brewery Malaysia Berhad,2021,AR02,3,[MDA_P001],true,MANAGEMENT DISCUSSION & ANALYSIS CORPORATE STRATEGY: SAIL’22 OUR TWO ENABLERS OUR SEVEN STRATEGIC PRIORITIES OUR THREE STRATEGIC LEVERS DEFEND OUR LICENCE TO OPERATE CREATE A WINNING CULTURE STRENGTHEN THE CORE POSITION FOR GROWTH DELIVER VALUE FOR SHAREHOLDERS “Go Big in Premium,acceptable,numeric_review_required,partial,false,manual_review
MDA_2836_CARLSBG_2021,CARLSBG,Carlsberg Brewery Malaysia Berhad,2021,AR03,2,[MDA_P001],true,MANAGEMENT DISCUSSION & ANALYSIS CORPORATE STRATEGY: SAIL’22 OUR TWO ENABLERS OUR SEVEN STRATEGIC PRIORITIES OUR THREE STRATEGIC LEVERS DEFEND OUR LICENCE TO OPERATE CREATE A WINNING CULTURE STRENGTHEN THE CORE POSITION FOR GROWTH DELIVER VALUE FOR SHAREHOLDERS “Go Big in Premium,acceptable,none,aligned,false,accept
MDA_2836_CARLSBG_2021,CARLSBG,Carlsberg Brewery Malaysia Berhad,2021,AR04,2,[MDA_P005],true,Our Business Message from Our Leaders Creating Sustainable Value Delivering Strong Governance Financial Statements Other Information Commitment to Sustainability CARLSBERG BREWERY MALAYSIA BERHAD [196901000792 (9210-K)] MANAGEMENT DISCUSSION & ANALYSIS WIN IN EACH STORE FUND THE ,acceptable,none,aligned,false,accept
MDA_2836_CARLSBG_2021,CARLSBG,Carlsberg Brewery Malaysia Berhad,2021,AR05,2,[MDA_P001],true,MANAGEMENT DISCUSSION & ANALYSIS CORPORATE STRATEGY: SAIL’22 OUR TWO ENABLERS OUR SEVEN STRATEGIC PRIORITIES OUR THREE STRATEGIC LEVERS DEFEND OUR LICENCE TO OPERATE CREATE A WINNING CULTURE STRENGTHEN THE CORE POSITION FOR GROWTH DELIVER VALUE FOR SHAREHOLDERS “Go Big in Premium,strong,none,aligned,false,accept
MDA_2836_CARLSBG_2022,CARLSBG,Carlsberg Brewery Malaysia Berhad,2022,AR01,4,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS CORPORATE STRATEGY: SAIL’22 OUR TWO ENABLERS OUR SEVEN STRATEGIC PRIORITIES OUR THREE STRATEGIC LEVERS CREATE A WINNING CULTURE STRENGTHEN THE CORE ‘Grow in Mainstream’ with Carlsberg Danish Pilsner and Carlsberg Smooth Draught ‘Win in Each Stor,strong,none,aligned,false,accept
MDA_2836_CARLSBG_2022,CARLSBG,Carlsberg Brewery Malaysia Berhad,2022,AR02,3,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS CORPORATE STRATEGY: SAIL’22 OUR TWO ENABLERS OUR SEVEN STRATEGIC PRIORITIES OUR THREE STRATEGIC LEVERS CREATE A WINNING CULTURE STRENGTHEN THE CORE ‘Grow in Mainstream’ with Carlsberg Danish Pilsner and Carlsberg Smooth Draught ‘Win in Each Stor,acceptable,numeric_review_required,partial,false,manual_review
MDA_2836_CARLSBG_2022,CARLSBG,Carlsberg Brewery Malaysia Berhad,2022,AR03,2,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS CORPORATE STRATEGY: SAIL’22 OUR TWO ENABLERS OUR SEVEN STRATEGIC PRIORITIES OUR THREE STRATEGIC LEVERS CREATE A WINNING CULTURE STRENGTHEN THE CORE ‘Grow in Mainstream’ with Carlsberg Danish Pilsner and Carlsberg Smooth Draught ‘Win in Each Stor,acceptable,none,aligned,false,accept
MDA_2836_CARLSBG_2022,CARLSBG,Carlsberg Brewery Malaysia Berhad,2022,AR04,2,[MDA_P013],true,"WHO WE ARE SAILING FORWARD PRIORITIES AND COMMITMENTS FINANCIAL STATEMENTS OTHER INFORMATION CARLSBERG BREWERY MALAYSIA BERHAD [196901000792 (9210-K)] LEADERSHIP CREATING SUSTAINABLE VALUE In 2022, we started planning for the implementation of a new industry-leading end-to-end su",strong,none,aligned,false,accept
MDA_2836_CARLSBG_2022,CARLSBG,Carlsberg Brewery Malaysia Berhad,2022,AR05,2,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS CORPORATE STRATEGY: SAIL’22 OUR TWO ENABLERS OUR SEVEN STRATEGIC PRIORITIES OUR THREE STRATEGIC LEVERS CREATE A WINNING CULTURE STRENGTHEN THE CORE ‘Grow in Mainstream’ with Carlsberg Danish Pilsner and Carlsberg Smooth Draught ‘Win in Each Stor,strong,none,aligned,false,accept
MDA_2836_CARLSBG_2023,CARLSBG,Carlsberg Brewery Malaysia Berhad,2023,AR01,2,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS In embarking on the transition journey of our corporate strategy from SAIL’22 to SAIL'27 in 2023, Carlsberg Malaysia Group (the Group) remains steadfast in implementing the four strategic levers and stands at the forefront of constantly pursuing",strong,none,aligned,false,accept
MDA_2836_CARLSBG_2023,CARLSBG,Carlsberg Brewery Malaysia Berhad,2023,AR02,3,[MDA_P002],true,"financial targets, and a commitment to sustainability, responsibility and creating long-term value. Sharpening Our Focus for Future Growth SAIL'27 encapsulates four key strategic levers, each designed to prepare the Group to be more agile and resilient in the face of market devel",acceptable,numeric_review_required,partial,false,manual_review
MDA_2836_CARLSBG_2023,CARLSBG,Carlsberg Brewery Malaysia Berhad,2023,AR03,2,[MDA_P003],true,"financial dynamics. The four levers are enhancing our portfolio choices, constantly executing with excellence, driving a winning culture, and ensuring sustainable funding for our journey. Each of these levers are supported by priorities that interlock to create value for our stak",strong,none,aligned,false,accept
