document_id,dimension_code,source_paragraph_count,selected_paragraph_count,selected_paragraph_ids,selection_reason,input_char_count,estimated_token_count,context_budget,budget_passed,fallback_used
MDA_5533_OCB_2023,AR04,32,6,MDA_P009|MDA_P011|MDA_P012|MDA_P015|MDA_P017|MDA_P030,risk_outlook_challenge_keywords,5983,1496,1606,True,True
MDA_5533_OCB_2023,AR05,32,5,MDA_P001|MDA_P009|MDA_P017|MDA_P025|MDA_P032,python_structure_features_and_representative_paragraphs,5118,1280,1606,True,False
MDA_5533_OCB_2024,AR01,16,7,MDA_P001|MDA_P002|MDA_P003|MDA_P008|MDA_P009|MDA_P012|MDA_P014,coverage_map_and_representative_sections,6046,1512,1606,True,True
MDA_5533_OCB_2024,AR02,16,6,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,5891,1473,1606,True,True
MDA_5533_OCB_2024,AR03,16,6,MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P007,operating_driver_keywords_with_causal_priority,6377,1595,1606,True,True
MDA_5533_OCB_2024,AR04,16,3,MDA_P004|MDA_P014|MDA_P015,risk_outlook_challenge_keywords,3837,960,1606,True,False
MDA_5533_OCB_2024,AR05,16,5,MDA_P001|MDA_P005|MDA_P009|MDA_P013|MDA_P016,python_structure_features_and_representative_paragraphs,1836,459,1606,True,False
MDA_6203_KHEESAN_2021,AR01,10,6,MDA_P001|MDA_P002|MDA_P003|MDA_P005|MDA_P006|MDA_P007,coverage_map_and_representative_sections,5640,1410,1606,True,True
MDA_6203_KHEESAN_2021,AR02,10,6,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,5971,1493,1606,True,True
MDA_6203_KHEESAN_2021,AR03,10,6,MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P007,operating_driver_keywords_with_causal_priority,6282,1571,1606,True,True
MDA_6203_KHEESAN_2021,AR04,10,4,MDA_P006|MDA_P007|MDA_P008|MDA_P009,risk_outlook_challenge_keywords,4633,1159,1606,True,False
MDA_6203_KHEESAN_2021,AR05,10,5,MDA_P001|MDA_P003|MDA_P006|MDA_P008|MDA_P010,python_structure_features_and_representative_paragraphs,4957,1240,1606,True,False
MDA_6203_KHEESAN_2022,AR01,33,10,MDA_P001|MDA_P003|MDA_P006|MDA_P008|MDA_P016|MDA_P017|MDA_P023|MDA_P030|MDA_P031|MDA_P033,coverage_map_and_representative_sections,3888,972,1606,True,False
MDA_6203_KHEESAN_2022,AR02,33,20,MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P007|MDA_P008|MDA_P009|MDA_P010|MDA_P011|MDA_P012|MDA_P013|MDA_P015|MDA_P016|MDA_P017|MDA_P022|MDA_P023|MDA_P024|MDA_P029|MDA_P030,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,6362,1591,1606,True,True
MDA_6203_KHEESAN_2022,AR03,33,15,MDA_P003|MDA_P005|MDA_P006|MDA_P008|MDA_P009|MDA_P010|MDA_P011|MDA_P012|MDA_P016|MDA_P020|MDA_P021|MDA_P023|MDA_P025|MDA_P026|MDA_P027,operating_driver_keywords_with_causal_priority,6359,1590,1606,True,True
MDA_6203_KHEESAN_2022,AR04,33,8,MDA_P016|MDA_P017|MDA_P020|MDA_P021|MDA_P023|MDA_P027|MDA_P029|MDA_P030,risk_outlook_challenge_keywords,3350,838,1606,True,False
MDA_6203_KHEESAN_2022,AR05,33,5,MDA_P001|MDA_P009|MDA_P017|MDA_P025|MDA_P033,python_structure_features_and_representative_paragraphs,1905,477,1606,True,False
MDA_6203_KHEESAN_2023,AR01,38,7,MDA_P001|MDA_P002|MDA_P007|MDA_P014|MDA_P016|MDA_P020|MDA_P022,coverage_map_and_representative_sections,5340,1335,1606,True,True
MDA_6203_KHEESAN_2023,AR02,38,16,MDA_P001|MDA_P002|MDA_P003|MDA_P005|MDA_P006|MDA_P007|MDA_P008|MDA_P012|MDA_P013|MDA_P014|MDA_P015|MDA_P016|MDA_P017|MDA_P018|MDA_P020|MDA_P021,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,5799,1450,1606,True,True
MDA_6203_KHEESAN_2023,AR03,38,6,MDA_P001|MDA_P002|MDA_P007|MDA_P014|MDA_P016|MDA_P022,operating_driver_keywords_with_causal_priority,5327,1332,1606,True,True
MDA_6203_KHEESAN_2023,AR04,38,6,MDA_P028|MDA_P029|MDA_P030|MDA_P031|MDA_P034|MDA_P035,risk_outlook_challenge_keywords,5729,1433,1606,True,False
MDA_6203_KHEESAN_2023,AR05,38,5,MDA_P001|MDA_P010|MDA_P020|MDA_P029|MDA_P038,python_structure_features_and_representative_paragraphs,2956,739,1606,True,False
MDA_6203_KHEESAN_2024,AR01,15,6,MDA_P001|MDA_P002|MDA_P004|MDA_P006|MDA_P008|MDA_P009,coverage_map_and_representative_sections,6093,1524,1606,True,True
MDA_6203_KHEESAN_2024,AR02,15,6,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,6136,1534,1606,True,True
MDA_6203_KHEESAN_2024,AR03,15,5,MDA_P002|MDA_P004|MDA_P005|MDA_P006|MDA_P007,operating_driver_keywords_with_causal_priority,5476,1369,1606,True,True
MDA_6203_KHEESAN_2024,AR04,15,4,MDA_P009|MDA_P010|MDA_P012|MDA_P015,risk_outlook_challenge_keywords,4136,1034,1606,True,False
MDA_6203_KHEESAN_2024,AR05,15,5,MDA_P001|MDA_P004|MDA_P008|MDA_P012|MDA_P015,python_structure_features_and_representative_paragraphs,4574,1144,1606,True,False
MDA_6432_APOLLO_2020,AR01,41,12,MDA_P001|MDA_P005|MDA_P007|MDA_P012|MDA_P014|MDA_P019|MDA_P021|MDA_P022|MDA_P028|MDA_P036|MDA_P038|MDA_P041,coverage_map_and_representative_sections,3453,864,1606,True,False
MDA_6432_APOLLO_2020,AR02,41,18,MDA_P010|MDA_P011|MDA_P012|MDA_P013|MDA_P014|MDA_P015|MDA_P016|MDA_P018|MDA_P019|MDA_P020|MDA_P021|MDA_P025|MDA_P026|MDA_P027|MDA_P038|MDA_P039|MDA_P040|MDA_P041,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,4470,1118,1606,True,False
MDA_6432_APOLLO_2020,AR03,41,9,MDA_P011|MDA_P012|MDA_P013|MDA_P014|MDA_P023|MDA_P024|MDA_P030|MDA_P038|MDA_P039,operating_driver_keywords_with_causal_priority,3050,763,1606,True,False
MDA_6432_APOLLO_2020,AR04,41,9,MDA_P009|MDA_P021|MDA_P022|MDA_P023|MDA_P024|MDA_P028|MDA_P030|MDA_P036|MDA_P038,risk_outlook_challenge_keywords,2906,727,1606,True,False
MDA_6432_APOLLO_2020,AR05,41,5,MDA_P001|MDA_P011|MDA_P021|MDA_P031|MDA_P041,python_structure_features_and_representative_paragraphs,1143,317,1606,True,False
MDA_6432_APOLLO_2021,AR01,43,11,MDA_P001|MDA_P005|MDA_P007|MDA_P012|MDA_P014|MDA_P020|MDA_P022|MDA_P023|MDA_P029|MDA_P037|MDA_P043,coverage_map_and_representative_sections,2944,736,1606,True,False
MDA_6432_APOLLO_2021,AR02,43,19,MDA_P010|MDA_P011|MDA_P012|MDA_P013|MDA_P014|MDA_P015|MDA_P016|MDA_P019|MDA_P020|MDA_P021|MDA_P022|MDA_P026|MDA_P027|MDA_P028|MDA_P039|MDA_P040|MDA_P041|MDA_P042|MDA_P043,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,4540,1135,1606,True,False
MDA_6432_APOLLO_2021,AR03,43,11,MDA_P011|MDA_P012|MDA_P013|MDA_P014|MDA_P020|MDA_P024|MDA_P025|MDA_P031|MDA_P036|MDA_P039|MDA_P040,operating_driver_keywords_with_causal_priority,3704,926,1606,True,False
MDA_6432_APOLLO_2021,AR04,43,9,MDA_P009|MDA_P022|MDA_P023|MDA_P024|MDA_P025|MDA_P029|MDA_P031|MDA_P037|MDA_P039,risk_outlook_challenge_keywords,2885,722,1606,True,False
MDA_6432_APOLLO_2021,AR05,43,5,MDA_P001|MDA_P011|MDA_P022|MDA_P033|MDA_P043,python_structure_features_and_representative_paragraphs,1123,312,1606,True,False
MDA_6432_APOLLO_2022,AR01,42,9,MDA_P001|MDA_P005|MDA_P007|MDA_P012|MDA_P014|MDA_P022|MDA_P023|MDA_P037|MDA_P042,coverage_map_and_representative_sections,2262,566,1606,True,False
MDA_6432_APOLLO_2022,AR02,42,19,MDA_P010|MDA_P011|MDA_P012|MDA_P013|MDA_P014|MDA_P015|MDA_P016|MDA_P019|MDA_P020|MDA_P021|MDA_P022|MDA_P026|MDA_P027|MDA_P028|MDA_P038|MDA_P039|MDA_P040|MDA_P041|MDA_P042,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,3642,911,1606,True,False
MDA_6432_APOLLO_2022,AR03,42,9,MDA_P011|MDA_P012|MDA_P013|MDA_P014|MDA_P024|MDA_P025|MDA_P031|MDA_P039|MDA_P040,operating_driver_keywords_with_causal_priority,2232,558,1606,True,False
MDA_6432_APOLLO_2022,AR04,42,9,MDA_P009|MDA_P014|MDA_P022|MDA_P023|MDA_P024|MDA_P025|MDA_P031|MDA_P037|MDA_P039,risk_outlook_challenge_keywords,2294,574,1606,True,False
MDA_6432_APOLLO_2022,AR05,42,5,MDA_P001|MDA_P011|MDA_P022|MDA_P032|MDA_P042,python_structure_features_and_representative_paragraphs,1210,330,1606,True,False
MDA_6432_APOLLO_2023,AR01,46,12,MDA_P001|MDA_P004|MDA_P012|MDA_P014|MDA_P020|MDA_P022|MDA_P023|MDA_P024|MDA_P033|MDA_P040|MDA_P042|MDA_P046,coverage_map_and_representative_sections,2833,709,1606,True,False
MDA_6432_APOLLO_2023,AR02,46,24,MDA_P010|MDA_P011|MDA_P012|MDA_P013|MDA_P014|MDA_P015|MDA_P016|MDA_P019|MDA_P020|MDA_P021|MDA_P022|MDA_P024|MDA_P025|MDA_P026|MDA_P027|MDA_P028|MDA_P037|MDA_P038|MDA_P039|MDA_P042|MDA_P043|MDA_P044|MDA_P045|MDA_P046,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,5239,1310,1606,True,False
MDA_6432_APOLLO_2023,AR03,46,10,MDA_P011|MDA_P012|MDA_P013|MDA_P014|MDA_P024|MDA_P025|MDA_P031|MDA_P038|MDA_P042|MDA_P043,operating_driver_keywords_with_causal_priority,2709,678,1606,True,False
MDA_6432_APOLLO_2023,AR04,46,9,MDA_P009|MDA_P022|MDA_P023|MDA_P024|MDA_P025|MDA_P031|MDA_P033|MDA_P040|MDA_P043,risk_outlook_challenge_keywords,2524,631,1606,True,False
MDA_6432_APOLLO_2023,AR05,46,5,MDA_P001|MDA_P012|MDA_P024|MDA_P035|MDA_P046,python_structure_features_and_representative_paragraphs,1711,428,1606,True,False
MDA_6432_APOLLO_2024,AR01,44,11,MDA_P001|MDA_P012|MDA_P014|MDA_P022|MDA_P023|MDA_P029|MDA_P033|MDA_P038|MDA_P040|MDA_P041|MDA_P044,coverage_map_and_representative_sections,3658,915,1606,True,False
MDA_6432_APOLLO_2024,AR02,44,20,MDA_P010|MDA_P011|MDA_P012|MDA_P013|MDA_P014|MDA_P015|MDA_P016|MDA_P019|MDA_P020|MDA_P021|MDA_P022|MDA_P024|MDA_P025|MDA_P026|MDA_P027|MDA_P028|MDA_P041|MDA_P042|MDA_P043|MDA_P044,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,4480,1120,1606,True,False
MDA_6432_APOLLO_2024,AR03,44,12,MDA_P011|MDA_P012|MDA_P013|MDA_P014|MDA_P024|MDA_P025|MDA_P029|MDA_P031|MDA_P037|MDA_P038|MDA_P040|MDA_P041,operating_driver_keywords_with_causal_priority,3844,961,1606,True,False
MDA_6432_APOLLO_2024,AR04,44,11,MDA_P009|MDA_P022|MDA_P023|MDA_P024|MDA_P025|MDA_P031|MDA_P033|MDA_P038|MDA_P039|MDA_P040|MDA_P041,risk_outlook_challenge_keywords,3507,877,1606,True,False
MDA_6432_APOLLO_2024,AR05,44,5,MDA_P001|MDA_P012|MDA_P023|MDA_P034|MDA_P044,python_structure_features_and_representative_paragraphs,1636,409,1606,True,False
MDA_7035_CCK_2020,AR01,10,6,MDA_P001|MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P008,coverage_map_and_representative_sections,5626,1407,1606,True,True
MDA_7035_CCK_2020,AR02,10,6,MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P007,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,5409,1353,1606,True,True
MDA_7035_CCK_2020,AR03,10,6,MDA_P003|MDA_P004|MDA_P005|MDA_P007|MDA_P008|MDA_P009,operating_driver_keywords_with_causal_priority,6234,1559,1606,True,False
MDA_7035_CCK_2020,AR04,10,4,MDA_P004|MDA_P005|MDA_P006|MDA_P009,risk_outlook_challenge_keywords,4327,1082,1606,True,False
MDA_7035_CCK_2020,AR05,10,5,MDA_P001|MDA_P003|MDA_P006|MDA_P008|MDA_P010,python_structure_features_and_representative_paragraphs,4046,1012,1606,True,False
MDA_7035_CCK_2021,AR01,19,8,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P008|MDA_P010|MDA_P013|MDA_P019,coverage_map_and_representative_sections,6255,1564,1606,True,False
MDA_7035_CCK_2021,AR02,19,7,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P007,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,5875,1469,1606,True,True
MDA_7035_CCK_2021,AR03,19,7,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P008|MDA_P012|MDA_P015,operating_driver_keywords_with_causal_priority,6398,1600,1606,True,True
MDA_7035_CCK_2021,AR04,19,8,MDA_P004|MDA_P010|MDA_P011|MDA_P012|MDA_P013|MDA_P014|MDA_P017|MDA_P018,risk_outlook_challenge_keywords,5411,1353,1606,True,False
MDA_7035_CCK_2021,AR05,19,5,MDA_P001|MDA_P005|MDA_P010|MDA_P015|MDA_P019,python_structure_features_and_representative_paragraphs,3338,835,1606,True,False
MDA_7035_CCK_2022,AR01,27,8,MDA_P001|MDA_P002|MDA_P007|MDA_P009|MDA_P010|MDA_P014|MDA_P020|MDA_P023,coverage_map_and_representative_sections,5900,1475,1606,True,True
MDA_7035_CCK_2022,AR02,27,8,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P007|MDA_P008,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,6225,1557,1606,True,True
MDA_7035_CCK_2022,AR03,27,6,MDA_P001|MDA_P002|MDA_P005|MDA_P006|MDA_P007|MDA_P008,operating_driver_keywords_with_causal_priority,5412,1353,1606,True,True
MDA_7035_CCK_2022,AR04,27,8,MDA_P006|MDA_P017|MDA_P018|MDA_P019|MDA_P020|MDA_P021|MDA_P023|MDA_P025,risk_outlook_challenge_keywords,5103,1276,1606,True,False
MDA_7035_CCK_2022,AR05,27,5,MDA_P001|MDA_P007|MDA_P014|MDA_P021|MDA_P027,python_structure_features_and_representative_paragraphs,3202,801,1606,True,False
MDA_7035_CCK_2023,AR01,26,7,MDA_P001|MDA_P002|MDA_P005|MDA_P009|MDA_P011|MDA_P014|MDA_P019,coverage_map_and_representative_sections,6005,1502,1606,True,True
MDA_7035_CCK_2023,AR02,26,7,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P007,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,6218,1555,1606,True,True
MDA_7035_CCK_2023,AR03,26,7,MDA_P001|MDA_P002|MDA_P004|MDA_P005|MDA_P006|MDA_P007|MDA_P008,operating_driver_keywords_with_causal_priority,5321,1331,1606,True,True
MDA_7035_CCK_2023,AR04,26,9,MDA_P005|MDA_P011|MDA_P015|MDA_P016|MDA_P017|MDA_P018|MDA_P019|MDA_P020|MDA_P023,risk_outlook_challenge_keywords,5772,1443,1606,True,True
MDA_7035_CCK_2023,AR05,26,5,MDA_P001|MDA_P007|MDA_P014|MDA_P020|MDA_P026,python_structure_features_and_representative_paragraphs,3002,751,1606,True,False
MDA_7035_CCK_2024,AR01,43,8,MDA_P001|MDA_P002|MDA_P004|MDA_P006|MDA_P007|MDA_P012|MDA_P017|MDA_P020,coverage_map_and_representative_sections,6414,1604,1606,True,True
MDA_7035_CCK_2024,AR02,43,5,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,6117,1530,1606,True,True
MDA_7035_CCK_2024,AR03,43,6,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006,operating_driver_keywords_with_causal_priority,5252,1313,1606,True,True
MDA_7035_CCK_2024,AR04,43,9,MDA_P004|MDA_P013|MDA_P014|MDA_P015|MDA_P016|MDA_P017|MDA_P018|MDA_P020|MDA_P021,risk_outlook_challenge_keywords,6217,1555,1606,True,True
MDA_7035_CCK_2024,AR05,43,5,MDA_P001|MDA_P011|MDA_P022|MDA_P033|MDA_P043,python_structure_features_and_representative_paragraphs,3401,851,1606,True,False
MDA_7103_SPRITZER_2020,AR01,9,6,MDA_P001|MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P009,coverage_map_and_representative_sections,3763,941,1606,True,False
MDA_7103_SPRITZER_2020,AR02,9,8,MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P007|MDA_P008|MDA_P009,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,5157,1290,1606,True,False
MDA_7103_SPRITZER_2020,AR03,9,4,MDA_P003|MDA_P005|MDA_P006|MDA_P008,operating_driver_keywords_with_causal_priority,3575,894,1606,True,False
MDA_7103_SPRITZER_2020,AR04,9,1,MDA_P005,risk_outlook_challenge_keywords,1316,329,1606,True,False
MDA_7103_SPRITZER_2020,AR05,9,5,MDA_P001|MDA_P003|MDA_P005|MDA_P007|MDA_P009,python_structure_features_and_representative_paragraphs,2364,591,1606,True,False
MDA_7103_SPRITZER_2021,AR01,12,7,MDA_P001|MDA_P003|MDA_P005|MDA_P006|MDA_P007|MDA_P009|MDA_P012,coverage_map_and_representative_sections,3429,858,1606,True,False
MDA_7103_SPRITZER_2021,AR02,12,9,MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P008|MDA_P009|MDA_P010|MDA_P011|MDA_P012,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,5493,1374,1606,True,False
MDA_7103_SPRITZER_2021,AR03,12,6,MDA_P003|MDA_P006|MDA_P007|MDA_P009|MDA_P010|MDA_P011,operating_driver_keywords_with_causal_priority,4016,1004,1606,True,False
MDA_7103_SPRITZER_2021,AR04,12,1,MDA_P006,risk_outlook_challenge_keywords,1235,309,1606,True,False
MDA_7103_SPRITZER_2021,AR05,12,5,MDA_P001|MDA_P004|MDA_P007|MDA_P010|MDA_P012,python_structure_features_and_representative_paragraphs,1951,488,1606,True,False
MDA_7103_SPRITZER_2022,AR01,15,7,MDA_P001|MDA_P002|MDA_P003|MDA_P008|MDA_P009|MDA_P010|MDA_P015,coverage_map_and_representative_sections,5688,1422,1606,True,False
MDA_7103_SPRITZER_2022,AR02,15,6,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,6211,1553,1606,True,True
MDA_7103_SPRITZER_2022,AR03,15,5,MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006,operating_driver_keywords_with_causal_priority,5671,1418,1606,True,True
MDA_7103_SPRITZER_2022,AR04,15,2,MDA_P009|MDA_P010,risk_outlook_challenge_keywords,2548,637,1606,True,False
MDA_7103_SPRITZER_2022,AR05,15,5,MDA_P001|MDA_P004|MDA_P008|MDA_P012|MDA_P015,python_structure_features_and_representative_paragraphs,3166,792,1606,True,False
MDA_7103_SPRITZER_2023,AR01,19,5,MDA_P001|MDA_P004|MDA_P005|MDA_P006|MDA_P010,coverage_map_and_representative_sections,6018,1505,1606,True,True
MDA_7103_SPRITZER_2023,AR02,19,4,MDA_P001|MDA_P002|MDA_P003|MDA_P004,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,5806,1452,1606,True,True
MDA_7103_SPRITZER_2023,AR03,19,5,MDA_P001|MDA_P003|MDA_P004|MDA_P005|MDA_P006,operating_driver_keywords_with_causal_priority,5955,1489,1606,True,True
MDA_7103_SPRITZER_2023,AR04,19,5,MDA_P004|MDA_P006|MDA_P012|MDA_P014|MDA_P019,risk_outlook_challenge_keywords,6179,1545,1606,True,False
MDA_7103_SPRITZER_2023,AR05,19,5,MDA_P001|MDA_P005|MDA_P010|MDA_P015|MDA_P019,python_structure_features_and_representative_paragraphs,5667,1417,1606,True,False
MDA_7103_SPRITZER_2024,AR01,29,5,MDA_P001|MDA_P006|MDA_P007|MDA_P010|MDA_P012,coverage_map_and_representative_sections,5649,1413,1606,True,True
MDA_7103_SPRITZER_2024,AR02,29,5,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,5894,1474,1606,True,True
MDA_7103_SPRITZER_2024,AR03,29,5,MDA_P001|MDA_P002|MDA_P003|MDA_P005|MDA_P007,operating_driver_keywords_with_causal_priority,5482,1371,1606,True,True
MDA_7103_SPRITZER_2024,AR04,29,5,MDA_P001|MDA_P006|MDA_P021|MDA_P022|MDA_P023,risk_outlook_challenge_keywords,6008,1502,1606,True,True
MDA_7103_SPRITZER_2024,AR05,29,5,MDA_P001|MDA_P008|MDA_P015|MDA_P022|MDA_P029,python_structure_features_and_representative_paragraphs,4886,1222,1606,True,False
MDA_7107_OFI_2020,AR01,29,5,MDA_P001|MDA_P015|MDA_P018|MDA_P028|MDA_P029,coverage_map_and_representative_sections,4066,1017,1606,True,False
MDA_7107_OFI_2020,AR02,29,28,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P007|MDA_P008|MDA_P009|MDA_P010|MDA_P011|MDA_P012|MDA_P013|MDA_P014|MDA_P015|MDA_P017|MDA_P018|MDA_P019|MDA_P020|MDA_P021|MDA_P022|MDA_P023|MDA_P024|MDA_P025|MDA_P026|MDA_P027|MDA_P028|MDA_P029,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,5429,1358,1606,True,False
MDA_7107_OFI_2020,AR03,29,9,MDA_P001|MDA_P004|MDA_P005|MDA_P006|MDA_P008|MDA_P018|MDA_P019|MDA_P028|MDA_P029,operating_driver_keywords_with_causal_priority,4254,1064,1606,True,False
MDA_7107_OFI_2020,AR04,29,1,MDA_P001,risk_outlook_challenge_keywords,1556,389,1606,True,False
MDA_7107_OFI_2020,AR05,29,5,MDA_P001|MDA_P008|MDA_P015|MDA_P022|MDA_P029,python_structure_features_and_representative_paragraphs,2849,713,1606,True,False
MDA_7107_OFI_2021,AR01,26,5,MDA_P001|MDA_P014|MDA_P015|MDA_P025|MDA_P026,coverage_map_and_representative_sections,3702,926,1606,True,False
MDA_7107_OFI_2021,AR02,26,26,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P007|MDA_P008|MDA_P009|MDA_P010|MDA_P011|MDA_P012|MDA_P013|MDA_P014|MDA_P015|MDA_P016|MDA_P017|MDA_P018|MDA_P019|MDA_P020|MDA_P021|MDA_P022|MDA_P023|MDA_P024|MDA_P025|MDA_P026,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,5008,1252,1606,True,False
MDA_7107_OFI_2021,AR03,26,9,MDA_P001|MDA_P004|MDA_P005|MDA_P006|MDA_P008|MDA_P015|MDA_P016|MDA_P025|MDA_P026,operating_driver_keywords_with_causal_priority,3859,965,1606,True,False
MDA_7107_OFI_2021,AR04,26,1,MDA_P001,risk_outlook_challenge_keywords,1557,390,1606,True,False
MDA_7107_OFI_2021,AR05,26,5,MDA_P001|MDA_P007|MDA_P014|MDA_P020|MDA_P026,python_structure_features_and_representative_paragraphs,2328,582,1606,True,False
MDA_7107_OFI_2022,AR01,26,5,MDA_P001|MDA_P014|MDA_P015|MDA_P025|MDA_P026,coverage_map_and_representative_sections,3783,946,1606,True,False
MDA_7107_OFI_2022,AR02,26,26,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P007|MDA_P008|MDA_P009|MDA_P010|MDA_P011|MDA_P012|MDA_P013|MDA_P014|MDA_P015|MDA_P016|MDA_P017|MDA_P018|MDA_P019|MDA_P020|MDA_P021|MDA_P022|MDA_P023|MDA_P024|MDA_P025|MDA_P026,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,5092,1273,1606,True,False
MDA_7107_OFI_2022,AR03,26,9,MDA_P001|MDA_P004|MDA_P005|MDA_P006|MDA_P008|MDA_P015|MDA_P016|MDA_P025|MDA_P026,operating_driver_keywords_with_causal_priority,3945,987,1606,True,False
MDA_7107_OFI_2022,AR04,26,1,MDA_P001,risk_outlook_challenge_keywords,1557,390,1606,True,False
MDA_7107_OFI_2022,AR05,26,5,MDA_P001|MDA_P007|MDA_P014|MDA_P020|MDA_P026,python_structure_features_and_representative_paragraphs,2399,600,1606,True,False
MDA_7107_OFI_2023,AR01,30,5,MDA_P001|MDA_P016|MDA_P018|MDA_P029|MDA_P030,coverage_map_and_representative_sections,3717,930,1606,True,False
MDA_7107_OFI_2023,AR02,30,29,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P007|MDA_P008|MDA_P009|MDA_P010|MDA_P011|MDA_P012|MDA_P013|MDA_P014|MDA_P015|MDA_P017|MDA_P018|MDA_P019|MDA_P020|MDA_P021|MDA_P022|MDA_P023|MDA_P024|MDA_P025|MDA_P026|MDA_P027|MDA_P028|MDA_P029|MDA_P030,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,5105,1277,1606,True,False
MDA_7107_OFI_2023,AR03,30,9,MDA_P001|MDA_P004|MDA_P005|MDA_P006|MDA_P008|MDA_P018|MDA_P019|MDA_P029|MDA_P030,operating_driver_keywords_with_causal_priority,3883,971,1606,True,False
MDA_7107_OFI_2023,AR04,30,1,MDA_P001,risk_outlook_challenge_keywords,1557,390,1606,True,False
MDA_7107_OFI_2023,AR05,30,5,MDA_P001|MDA_P008|MDA_P016|MDA_P023|MDA_P030,python_structure_features_and_representative_paragraphs,2372,593,1606,True,False
MDA_7167_ABLEGLOB_2020,AR01,204,12,MDA_P001|MDA_P004|MDA_P007|MDA_P008|MDA_P009|MDA_P010|MDA_P023|MDA_P025|MDA_P042|MDA_P044|MDA_P103|MDA_P204,coverage_map_and_representative_sections,4004,1001,1606,True,False
MDA_7167_ABLEGLOB_2020,AR02,204,17,MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P007|MDA_P008|MDA_P009|MDA_P010|MDA_P011|MDA_P012|MDA_P013|MDA_P014|MDA_P015|MDA_P016|MDA_P017|MDA_P018,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,6288,1572,1606,True,True
MDA_7167_ABLEGLOB_2020,AR03,204,17,MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P007|MDA_P008|MDA_P009|MDA_P010|MDA_P011|MDA_P014|MDA_P015|MDA_P016|MDA_P017|MDA_P019|MDA_P020|MDA_P021|MDA_P022,operating_driver_keywords_with_causal_priority,6142,1536,1606,True,True
